uid,gsdb,manufacturer,model,combustor,engine_type,bpr,opr,rated_thrust,data_status,data_superseded,superseded_uid,test_engine,icao_compliant_data,engine_status,engine_status_date,eihc_take_off,eihc_climb,eihc_approach,eihc_idle,hc_number_tests,hc_number_engines,hc_dp_foo_average,hc_dp_foo_sigma,hc_dp_foo_min,hc_dp_foo_max,hc_characteristic,hc_margin,hc_total_mass,eico_take_off,eico_climb,eico_approach,eico_idle,eico_number_tests,eico_number_engines,co_dp_foo_average,co_dp_foo_sigma,co_dp_foo_min,co_dp_foo_max,co_characteristic,co_margin,co_total_mass,einox_take_off,einox_climb,einox_approach,einox_idle,nox_number_tests,nox_number_engines,nox_dp_foo_average,nox_dp_foo_sigma,nox_dp_foo_min,nox_dp_foo_max,nox_characteristic,nox_original_margin,nox_caep2_margin,nox_caep4_margin,nox_caep6_margin,nox_caep8_margin,nox_total_mass,sn_take_off,sn_climb,sn_approach,sn_idle,sn_number_tests,sn_number_engines,sn_max,sn_sigma,sn_range_min,sn_range_max,sn_characteristic,sn_margin,fuel_specification,fuel_hc_ratio_min,fuel_hc_ratio_max,fuel_aromatic_min,fuel_aromatic_max,fuel_flow_take_off,fuel_flow_climb,fuel_flow_approach,Fuel Flow Idle (kg/sec),fuel_lto_cycle,loads_extraction,loads_extraction_power_setting,bleed_percentage,bleed_percentage_power_setting,Ambient Baro Min (kPa),Ambient Baro Max (kPa),ambiant_temperature_min,ambiant_temperature_max,ambiant_humidity_min,ambiant_humidity_max,test_organization,test_location,initial_test_date,Final Test Date,fuel_venting_compliant,Remark 1,Remark 2,Remark 3,Remark 4,Remark 5,Remark 6,Remark 7,Remark 8,engine,thrust_take_off,thrust_climb,thrust_approach,thrust_idle
02P23RR126,23.0,Rolls-Royce plc,TRENT 1000-AE3 TEN 2021,Phase5 Tiled,TF,9.14026,43.1771733805117,310.86399447,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342115360001264,0.40830249635505167,0.7062594553052051,7.401245627321215,18.0,8.0,9.869285042788675,1.8271855711209681,6.33,12.23,10.35,8.768925229313501,3067.852254237596,48.254200921425166,36.91570289981175,13.655427117763287,5.529188126376023,18.0,8.0,58.61779058361395,0.7937321289326781,57.68,59.71,60.69350857694549,48.0343519130117,60.04293989126463,65.01409701668231,71.14100465960402,79.36449680891131,18221.251103874714,9.569253707743782,12.650646344421451,8.494147372361516,2.0297898096663527,18.0,8.0,14.7,2.0,11.4,16.7,16.4,94.5,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.326860755793442,1.9080697430624856,0.6425063251585069,0.24369374136905658,883.9571124013426,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,310.86399447,264.2343952995,93.259198341,21.760479612900003
02P23RR127,23.0,Rolls-Royce plc,TRENT 1000-CE3 TEN 2021,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,18.0,8.0,8.546091092236553,1.6564585658433415,5.47,10.65,8.96,7.6,2860.061098519721,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,18.0,8.0,65.83944000569298,0.8020874643962352,64.73,66.95,68.17088424693829,51.64354439237477,64.55443049046845,68.85758592035192,74.94376034068144,83.01098980721764,22034.02925106492,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,18.0,8.0,14.7,2.0,11.4,16.7,16.4,96.4,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,946.9587302307295,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,334.679775058,284.4778087993,100.40393251740001,23.427584254060005
02P23RR128,23.0,Rolls-Royce plc,TRENT 1000-D3 TEN 2021,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,18.0,8.0,8.546091092236553,1.6564585658433415,5.47,10.65,8.96,7.6,2860.061098519721,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,18.0,8.0,65.83944000569298,0.8020874643962352,64.73,66.95,68.17088424693829,51.64354439237477,64.55443049046845,68.85758592035192,74.94376034068144,83.01098980721764,22034.02925106492,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,18.0,8.0,14.7,2.0,11.4,16.7,16.4,96.4,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,946.9587302307295,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,334.679775058,284.4778087993,100.40393251740001,23.427584254060005
02P23RR129,23.0,Rolls-Royce plc,TRENT 1000-G3 TEN 2021,Phase5 Tiled,TF,9.074,44.6969243331519,323.728252494,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43261473178991516,0.4180353172770465,0.6511195738708666,6.897061912381287,18.0,8.0,9.116323880254733,1.7283078514705241,5.84,11.33,9.56,8.1,2951.064311092113,51.92658683309725,39.30346006445727,13.98195892457627,5.670429894170682,18.0,8.0,62.38911399710677,0.7662152109964498,61.46,63.48,64.5983785432872,49.92384043686742,62.40480054608428,67.01504238814437,73.11325937511042,81.24167000692871,20196.110859586377,8.785774974557675,11.971517266863481,8.913614835002287,1.9567003072302718,18.0,8.0,14.7,2.0,11.4,16.7,16.4,95.5,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.449242492969246,2.005474664086204,0.6666313868981019,0.25017387885935466,917.8536242402249,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,323.728252494,275.1690146199,97.1184757482,22.660977674580003
02P23RR130,23.0,Rolls-Royce plc,TRENT 1000-H3 TEN 2021,Phase5 Tiled,TF,9.28204,40.3475857376157,287.137178322,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269822202314355,0.38495536989303214,0.8261989320695267,8.392809681882952,18.0,8.0,11.444722974483165,2.0505388242372806,7.4,14.1,12.0,10.2,3286.0414550046366,42.13756529401125,32.82603270911774,13.042217232243729,5.291525340983501,18.0,8.0,52.334640407646006,0.8919936303822141,50.9,53.47,54.18786540447919,44.89647106357576,56.12058882946971,61.79117342952542,68.02807088423089,76.52015348140318,15026.4710028992,11.142175890753506,13.777700566835847,7.690830926213594,2.1653041429494304,18.0,8.0,14.7,2.0,11.4,16.7,16.4,92.4,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.1075239146431204,1.7322996361143872,0.598325974981604,0.23230971604826273,823.180947412985,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,287.137178322,244.0666015737,86.1411534966,20.099602482540003
02P23RR131,23.0,Rolls-Royce plc,TRENT 1000-J3 TEN 2021,Phase5 Tiled,TF,8.93421,47.9557532661949,350.902440692,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37289541775891766,0.43223655388332216,0.5518552052943103,6.014260914110607,18.0,8.0,7.801289278905611,1.5631097825909017,5.03,9.78,8.18,6.9,2737.354826935967,60.67963514191126,44.91554168756377,14.682443510059553,5.9678564323562355,18.0,8.0,71.43139979641516,1.1218044952238155,69.37,72.61,73.96086125120644,54.418381948322164,68.02297743540271,71.8683841016809,77.95895462257374,85.96947209576655,25064.201574504354,7.682235765538482,10.43880126141408,9.76999195073515,1.8311511494341375,18.0,8.0,14.7,2.0,11.4,16.7,16.4,97.7,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.7209244307357343,2.2168924571854807,0.718595966010463,0.2635915308395577,990.5744503916055,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,350.902440692,298.2670745882,105.2707322076,24.563170848440006
02P23RR132,23.0,Rolls-Royce plc,TRENT 1000-K3 TEN 2021,Phase5 Tiled,TF,8.93421,47.9557532661949,350.902440692,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37289541775891766,0.43223655388332216,0.5518552052943103,6.014260914110607,18.0,8.0,7.801289278905611,1.5631097825909017,5.03,9.78,8.18,6.9,2737.354826935967,60.67963514191126,44.91554168756377,14.682443510059553,5.9678564323562355,18.0,8.0,71.43139979641516,1.1218044952238155,69.37,72.61,73.96086125120644,54.418381948322164,68.02297743540271,71.8683841016809,77.95895462257374,85.96947209576655,25064.201574504354,7.682235765538482,10.43880126141408,9.76999195073515,1.8311511494341375,18.0,8.0,14.7,2.0,11.4,16.7,16.4,97.7,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.7209244307357343,2.2168924571854807,0.718595966010463,0.2635915308395577,990.5744503916055,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,350.902440692,298.2670745882,105.2707322076,24.563170848440006
02P23RR133,23.0,Rolls-Royce plc,TRENT 1000-L3 TEN 2021,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,18.0,8.0,8.546091092236553,1.6564585658433415,5.47,10.65,8.96,7.6,2860.061098519721,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,18.0,8.0,65.83944000569298,0.8020874643962352,64.73,66.95,68.17088424693829,51.64354439237477,64.55443049046845,68.85758592035192,74.94376034068144,83.01098980721764,22034.02925106492,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,18.0,8.0,14.7,2.0,11.4,16.7,16.4,96.4,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,946.9587302307295,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,334.679775058,284.4778087993,100.40393251740001,23.427584254060005
02P23RR134,23.0,Rolls-Royce plc,TRENT 1000-M3 TEN 2021,Phase5 Tiled,TF,8.91709,48.7886281981492,358.055181668,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43696992394340595,0.4305304522149911,0.5439976878773802,6.075384291965636,14.0,6.0,7.8404586713056545,1.2505813628940323,6.54,9.43,8.28,7.0,2807.1767475213687,64.41415318382809,46.585126545643796,14.738599660943677,6.17307685560736,14.0,6.0,74.64188669600955,0.8834597074557312,73.24,75.47,77.7114905736695,56.485692483002914,70.60711560375366,74.3100946516322,80.49892696138214,88.61332175780501,26724.580475247825,7.646836073389852,10.041457169805048,9.987116646960606,1.8045440114002407,14.0,6.0,14.7,2.0,11.4,16.7,16.4,98.2,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.8016659610712953,2.273884403318314,0.7324042154283469,0.26704138820849327,1010.1842889110646,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,358.055181668,304.3469044178,107.4165545004,25.063862716760003
02P23RR135,23.0,Rolls-Royce plc,TRENT 1000-N3 TEN 2021,Phase5 Tiled,TF,8.91709,48.7886281981492,358.055181668,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43696992394340595,0.4305304522149911,0.5439976878773802,6.075384291965636,14.0,6.0,7.8404586713056545,1.2505813628940323,6.54,9.43,8.28,7.0,2807.1767475213687,64.41415318382809,46.585126545643796,14.738599660943677,6.17307685560736,14.0,6.0,74.64188669600955,0.8834597074557312,73.24,75.47,77.7114905736695,56.485692483002914,70.60711560375366,74.3100946516322,80.49892696138214,88.61332175780501,26724.580475247825,7.646836073389852,10.041457169805048,9.987116646960606,1.8045440114002407,14.0,6.0,14.7,2.0,11.4,16.7,16.4,98.2,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.8016659610712953,2.273884403318314,0.7324042154283469,0.26704138820849327,1010.1842889110646,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,358.055181668,304.3469044178,107.4165545004,25.063862716760003
02P23RR136,23.0,Rolls-Royce plc,TRENT 1000-P3 TEN 2021,Phase5 Tiled,TF,9.01653,46.0013364180729,334.679775058,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42059005653277703,0.42494007671319883,0.608564269031937,6.512822406327008,18.0,8.0,8.546091092236553,1.6564585658433415,5.47,10.65,8.96,7.6,2860.061098519721,55.28331841033043,41.46237857978179,14.261161128375296,5.791202014305627,18.0,8.0,65.83944000569298,0.8020874643962352,64.73,66.95,68.17088424693829,51.64354439237477,64.55443049046845,68.85758592035192,74.94376034068144,83.01098980721764,22034.02925106492,8.22157818237934,11.365021710945763,9.263087309743545,1.9014738476822561,18.0,8.0,14.7,2.0,11.4,16.7,16.4,96.4,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.556194371364924,2.089633292005604,0.6873708508472183,0.2556397230034171,946.9587302307295,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,334.679775058,284.4778087993,100.40393251740001,23.427584254060005
02P23RR137,23.0,Rolls-Royce plc,TRENT 1000-Q3 TEN 2021,Phase5 Tiled,TF,8.93421,47.9557532661949,350.902440692,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37289541775891766,0.43223655388332216,0.5518552052943103,6.014260914110607,18.0,8.0,7.801289278905611,1.5631097825909017,5.03,9.78,8.18,6.9,2737.354826935967,60.67963514191126,44.91554168756377,14.682443510059553,5.9678564323562355,18.0,8.0,71.43139979641516,1.1218044952238155,69.37,72.61,73.96086125120644,54.418381948322164,68.02297743540271,71.8683841016809,77.95895462257374,85.96947209576655,25064.201574504354,7.682235765538482,10.43880126141408,9.76999195073515,1.8311511494341375,18.0,8.0,14.7,2.0,11.4,16.7,16.4,97.7,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.7209244307357343,2.2168924571854807,0.718595966010463,0.2635915308395577,990.5744503916055,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,350.902440692,298.2670745882,105.2707322076,24.563170848440006
02P23RR138,23.0,Rolls-Royce plc,TRENT 1000-R3 TEN 2021,Phase5 Tiled,TF,8.88349,49.5509281437126,363.873456044,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43400525201778795,0.43133960062900206,0.5250447413689429,5.91506955137621,14.0,6.0,7.609358530804332,1.2471842804849844,6.32,9.17,8.04,6.8,2768.7054005959358,67.28656442171815,47.892471407345504,14.888231828808129,6.236423569968839,14.0,6.0,77.16649686168442,0.8638954123977519,75.86,77.98,80.33992385391402,57.75620871116504,72.1952608889563,75.71966410973327,81.92785243329175,90.04517627874581,28077.43855689125,7.804810150216428,9.746522765978929,10.154019607867363,1.784182904112792,14.0,6.0,14.7,2.0,11.4,16.7,16.4,98.6,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.8719394800770104,2.32192410817785,0.743517342526233,0.2698952694870322,1026.5962230487767,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent 1000-TEN engines,EDNS01000935986,,,,,,,TRENT 1000 TEN 2021,363.873456044,309.2924376374,109.1620368132,25.471141923080005
02P23RR139,23.0,Rolls-Royce plc,TRENT 7000-68 2021,Phase5 Tiled,TF,9.15518,42.9717276810016,308.737744354,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013388249936463253,0.4254156791501584,0.3927513058562665,0.7346222233957276,8.29430600796597,18.0,8.0,11.09009233260719,1.993613808085931,7.14,13.67,11.63,9.9,3423.7592113781807,46.39968766439637,35.77378813155657,13.567934309967537,5.331946251883421,18.0,8.0,56.36562106480682,0.8132384569711791,55.26,57.45,58.361587352253906,46.33951576483537,57.92439470604421,62.7925733177691,68.73876581750098,76.72749952588644,17401.326205217967,10.12148023061228,13.070531362981356,8.167697617905812,2.1773334402893547,18.0,8.0,14.7,2.0,11.4,16.7,16.4,94.4,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.28795574531031,1.8757081052748297,0.6277764850262582,0.24537637717096578,877.1411159923191,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent7000 engines,EDNS01000935986,,,,,,,TRENT 7000 2021,308.737744354,262.4270827009,92.62132330619998,21.61164210478
02P23RR140,23.0,Rolls-Royce plc,TRENT 7000-70 2021,Phase5 Tiled,TF,9.09338,44.0889874795863,317.772083236,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4261024984818596,0.4002536913204241,0.6914940745410247,7.904710490002375,18.0,8.0,10.484262006273788,1.910322611690626,6.72,12.95,10.89,9.3,3331.439506540223,48.872280862070774,37.35212800171736,13.806145088587858,5.419286911216408,18.0,8.0,58.842283913874596,0.775640840693015,57.94,59.9,60.925951453587274,47.53230925437346,59.415386567966806,64.01265784413043,69.91894347112542,77.81293384069804,18697.501948008732,9.5174818871886,12.624652090780122,8.483994023517072,2.1220302304043597,18.0,8.0,14.7,2.0,11.4,16.7,16.4,95.1,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.37296753505297,1.9429433066719084,0.6446083870089812,0.24971651949963208,900.3969362544981,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent7000 engines,EDNS01000935986,,,,,,,TRENT 7000 2021,317.772083236,270.1062707506,95.33162497080001,22.244045826520004
02P23RR141,23.0,Rolls-Royce plc,TRENT 7000-72 2021,Phase5 Tiled,TF,8.93939,45.7701830430049,327.918477618,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42329287549682454,0.4097758574510423,0.630882902072282,7.156089977237805,18.0,8.0,9.59523573644245,1.80031533872615,6.13,11.91,10.06,8.5,3146.298063117356,52.73627594773288,39.72747991280758,14.177504381930062,5.608401582255159,18.0,8.0,63.38587835083936,0.7700875415201497,62.45,64.48,65.63043937755162,49.89376366387646,62.367204579845556,66.6025934186878,72.51952916431048,80.370003862615,20784.363382215306,8.702375514523737,11.946274836040379,8.960630057565544,2.010804088395465,18.0,8.0,14.7,2.0,11.4,16.7,16.4,95.9,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.5020034851371373,2.0395062923987215,0.6708047113610933,0.2588732070317618,939.1343106686018,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent7000 engines,EDNS01000935986,,,,,,,TRENT 7000 2021,327.918477618,278.7307059753,98.3755432854,22.954293433260002
02P23RR142,23.0,Rolls-Royce plc,TRENT 7000-72C 2021,Phase5 Tiled,TF,8.93939,45.7701830430049,327.918477618,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42329287549682454,0.4097758574510423,0.630882902072282,7.156089977237805,18.0,8.0,9.59523573644245,1.80031533872615,6.13,11.91,10.06,8.5,3146.298063117356,52.73627594773288,39.72747991280758,14.177504381930062,5.608401582255159,18.0,8.0,63.38587835083936,0.7700875415201497,62.45,64.48,65.63043937755162,49.89376366387646,62.367204579845556,66.6025934186878,72.51952916431048,80.370003862615,20784.363382215306,8.702375514523737,11.946274836040379,8.960630057565544,2.010804088395465,18.0,8.0,14.7,2.0,11.4,16.7,16.4,95.9,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.5020034851371373,2.0395062923987215,0.6708047113610933,0.2588732070317618,939.1343106686018,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent7000 engines,EDNS01000935986,,,,,,,TRENT 7000 2021,327.918477618,278.7307059753,98.3755432854,22.954293433260002
02P23RR143,23.0,Rolls-Royce plc,TRENT 7000-72D 2021,Phase5 Tiled,TF,8.93939,45.7701830430049,327.918477618,C,,,DTEPS,Yes,,,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42329287549682454,0.4097758574510423,0.630882902072282,7.156089977237805,18.0,8.0,9.59523573644245,1.80031533872615,6.13,11.91,10.06,8.5,3146.298063117356,52.73627594773288,39.72747991280758,14.177504381930062,5.608401582255159,18.0,8.0,63.38587835083936,0.7700875415201497,62.45,64.48,65.63043937755162,49.89376366387646,62.367204579845556,66.6025934186878,72.51952916431048,80.370003862615,20784.363382215306,8.702375514523737,11.946274836040379,8.960630057565544,2.010804088395465,18.0,8.0,14.7,2.0,11.4,16.7,16.4,95.9,,1.91609427775214,1.91609427775214,16.8944444444444,16.8944444444444,2.5020034851371373,2.0395062923987215,0.6708047113610933,0.2588732070317618,939.1343106686018,0.0,,0,,98.9,102.1,280.4,303.5,0.00308,0.01917,Rolls-Royce plc,Derby,2009-09-24,2019-08-28,Yes,Representative of Trent7000 engines,EDNS01000935986,,,,,,,TRENT 7000 2021,327.918477618,278.7307059753,98.3755432854,22.954293433260002
14RR072,14.0,Rolls-Royce plc,TRENT XWB-75 2015,Phase5 Tiled,TF,9.28,36.77,334.0,C,Yes,18RR076,DTEPS,Yes,,,0.0,0.0,0.0,1.3,4.0,2.0,1.64,0.08,1.59,1.7,2.14,10.9,549.0,0.37,0.45,1.54,24.36,4.0,2.0,31.96,2.38,30.28,33.64,36.4,30.9,10674.0,36.59,28.5,10.51,4.38,4.0,2.0,44.31,0.97,43.62,45.0,48.72,42.9,53.6,60.5,67.2,76.5,14800.0,6.2,7.5,5.6,1.3,4.0,2.0,9.93,3.004,7.8,12.1,11.64,68.4,,1.86,1.86,17.3,17.3,2.411,1.98,0.715,0.27,955.0,0.0,,0,,98.5,101.3,280.0,295.0,0.00248,0.00964,Rolls-Royce,Derby,2012-04-01,2014-07-03,,Data from Certification Report DNS197360 Iss 2,"Certification in accordance with Part III, Chapter 2, of Amendment 7 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 e) (CAEP/8)",,,,,,TRENT XWB 2015,334.0,283.9,100.2,23.380000000000003
14RR073,14.0,Rolls-Royce plc,TRENT XWB-79 2015,Phase5 Tiled,TF,9.15,38.8098269447231,355.2,C,Yes,18RR078,DTEPS,Yes,,,0.0,0.0,0.0,1.11,4.0,2.0,1.37,0.04,1.34,1.4,1.78,9.1,486.0,0.37,0.42,1.36,22.51,4.0,2.0,28.8,2.37,27.12,30.48,32.8,27.8,10227.0,40.55,31.15,10.95,4.55,4.0,2.0,48.3,0.7,47.8,48.8,53.11,45.2,56.4,62.8,69.4,78.4,17154.0,6.0,6.9,6.1,1.3,4.0,2.0,9.93,3.004,7.8,12.1,11.64,69.6,,1.86,1.86,17.3,17.3,2.601,2.129,0.755,0.28,1008.0,0.0,,0,,98.5,101.3,280.0,295.0,0.00248,0.00964,Rolls-Royce,Derby,2012-04-01,2014-07-03,,Data from Certification Report DNS197360 Iss 2,"Certification in accordance with Part III, Chapter 2, of Amendment 7 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 e) (CAEP/8)",,,,,,TRENT XWB 2015,355.2,301.91999999999996,106.55999999999999,24.864
14RR075,14.0,Rolls-Royce plc,Trent XWB-84,Phase5 Tiled,TF,9.01,41.09,379.0,C,Yes,18RR079,DTEPS,Yes,,,0.0,0.0,0.0,0.94,4.0,2.0,1.12,0.02,1.11,1.13,1.46,7.4,424.0,0.39,0.39,1.2,20.66,4.0,2.0,25.75,2.34,24.1,27.4,29.3,24.9,9760.0,45.48,34.53,11.46,4.73,4.0,2.0,53.41,0.32,53.18,53.64,58.73,48.1,60.1,65.9,72.4,81.2,20243.0,5.8,6.4,6.6,1.2,4.0,2.0,9.93,3.004,7.8,12.1,11.64,70.9,,1.86,1.86,17.3,17.3,2.819,2.306,0.801,0.291,1069.0,0.0,,0,,98.5,101.3,280.0,295.0,0.00248,0.00964,Rolls-Royce,Derby,2012-04-01,2014-07-03,,Data from Certification Report DNS197360 Iss 2,"Certification in accordance with Part III, Chapter 2, of Amendment 7 of ICAO Annex 16 Vol. II.","NOx levels in accordance with Part III, Chapter 2, 2.3.2 e) (CAEP/8)",,,,,,,379.0,322.15,113.7,26.53
